stabiliId,sourceRecordId,matchStatus,matchMethod,sourceAddress,bbl,bin,hpdBuildingId,canonicalAddress,reasonCodes,candidateHpdBuildingIds
stabili-833b1c5d-d62f-5a09-9f17-9c7097c0a6ab,brooklyn-2024-p140-r15,ambiguous,manual_review,"89 Hanson Place, Brooklyn, NY 11217",3021150017,,,"87 Hanson Place, Brooklyn, NY 11217",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,307581|1001834
stabili-7fd54bf7-d9f6-5edb-9cc3-05444e9f0f61,brooklyn-2024-p141-r12,ambiguous,manual_review,"115–117 Prospect Place, Brooklyn, NY 11217",3011500062,,,"115 Prospect Place, Brooklyn, NY 11217",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,356668|809221
stabili-ff04e75e-ae75-526c-bf0d-f67eefc9033b,brooklyn-2024-p142-r22,ambiguous,manual_review,"76–78 Saint Marks Avenue, Brooklyn, NY 11217",3009360008,,,"76 St Marks Avenue, Brooklyn, NY 11217",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,374991|809524
stabili-289bbaa4-1dc6-5afc-a22c-3b53eaf22938,brooklyn-2024-p142-r24,ambiguous,manual_review,"80–82 Saint Marks Avenue, Brooklyn, NY 11217",3009360008,,,"76 St Marks Avenue, Brooklyn, NY 11217",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,374991|809524
stabili-75b172a5-1514-5f31-af36-aef28cc34801,brooklyn-2024-p145-r32,ambiguous,manual_review,"334 Dahill Road, Brooklyn, NY 11218",3053680013,,,"334 Dahill Road, Brooklyn, NY 11218",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,229410|966382
stabili-77c4f3c2-7648-54fd-ba17-44270a09b99a,brooklyn-2024-p146-r48,ambiguous,manual_review,"475 East 8th Street, Brooklyn, NY 11218",3053920085,,,"475 East 8 Street, Brooklyn, NY 11218",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,240716|911161
stabili-29899e0d-a19a-51b9-87aa-294c954bbdb3,brooklyn-2024-p146-r51,ambiguous,manual_review,"263 East 9th Street, Brooklyn, NY 11218",3053610055,,,"263 East 9 Street, Brooklyn, NY 11218",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,241354|1004115
stabili-3dcff212-49a0-50a0-94e1-5f53f9a26358,brooklyn-2024-p147-r2,ambiguous,manual_review,"333 Mcdonald Avenue, Brooklyn, NY 11218",3053240001,,,"333 Mcdonald Avenue, Brooklyn, NY 11218",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,334117|807908|807909
stabili-25593425-89a1-5237-8f09-e51f0c9409e8,brooklyn-2024-p147-r23,ambiguous,manual_review,"553 Mcdonald Avenue, Brooklyn, NY 11218",3053530059,,,"553 Mcdonald Avenue, Brooklyn, NY 11218",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,334205|996430|1009933
stabili-cf69e638-30a7-51fa-be84-ac3f4bce648d,brooklyn-2024-p147-r31,ambiguous,manual_review,"100 Ocean Parkway, Brooklyn, NY 11218",3053190024,,,"100 Ocean Parkway, Brooklyn, NY 11218",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,347869|809076
stabili-e5bd3b36-579b-5b73-a2d0-c487df42b598,brooklyn-2024-p148-r34,ambiguous,manual_review,"571 Ocean Parkway, Brooklyn, NY 11218",3054000072,,,"571 Ocean Parkway, Brooklyn, NY 11218",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,348602|1008187
stabili-a7717c39-9dad-594c-8316-3deb29f69b3d,brooklyn-2024-p148-r36,ambiguous,manual_review,"581 Ocean Parkway, Brooklyn, NY 11218",3054000068,,,"581 Ocean Parkway, Brooklyn, NY 11218",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,348605|969178
stabili-04c91d84-1c08-5969-81ac-6177654644c6,brooklyn-2024-p148-r43,ambiguous,manual_review,"1218–1224 Prospect Avenue, Brooklyn, NY 11218",3052740009,,,"1224 Prospect Avenue, Brooklyn, NY 11218",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,356042|937459
stabili-9ff2ec9f-614a-5167-8b90-af88c280550e,brooklyn-2024-p148-r51,ambiguous,manual_review,"38 Stratford Road, Brooklyn, NY 11218",3050710022,,,"38 Stratford Road, Brooklyn, NY 11218",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,242265|1003772
stabili-2ade624f-502d-513c-91fb-9d362ff11a5e,brooklyn-2024-p151-r5,ambiguous,manual_review,"929–931 42nd Street, Brooklyn, NY 11219",3055900068,,,"933 42 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,149887|943149
stabili-2e886c3c-ff0a-5e65-94a4-51dac5d19259,brooklyn-2024-p151-r14,ambiguous,manual_review,"1225 42nd Street, Brooklyn, NY 11219",3055930060,,,"1225 42 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,149476|999265
stabili-73038dfe-8fbc-509b-8dce-85989d9e7337,brooklyn-2024-p152-r13,ambiguous,manual_review,"1154–1156 46th Street, Brooklyn, NY 11219",3056210032,,,"1154 46 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,151641|924296
stabili-8ccee486-8b30-594c-ab16-d6db25277a18,brooklyn-2024-p152-r16,ambiguous,manual_review,"1343 46th Street, Brooklyn, NY 11219",3056170059,,,"1345 46 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,151703|904198
stabili-44a540a7-4b8a-54fa-b5bd-ae49342becd6,brooklyn-2024-p152-r17,ambiguous,manual_review,"1345 46th Street, Brooklyn, NY 11219",3056170059,,,"1345 46 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,151703|904198
stabili-13e7dc9f-fad2-580c-842c-63276f25a6be,brooklyn-2024-p152-r27,ambiguous,manual_review,"1154 47th Street, Brooklyn, NY 11219",3056270051,,,"1154 47 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,152207|950268
stabili-d5065728-0027-5ccb-b110-54367ee3d642,brooklyn-2024-p152-r29,ambiguous,manual_review,"1178 47th Street, Brooklyn, NY 11219",3056270057,,,"1178 47 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,810016|969559
stabili-a341fd81-5a45-55bc-998f-c6a589f61233,brooklyn-2024-p152-r33,ambiguous,manual_review,"1357 47th Street, Brooklyn, NY 11219",3056230054,,,"1357 47 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,152273|893046
stabili-9c766394-6dd8-537c-9481-083bdf558090,brooklyn-2024-p153-r1,ambiguous,manual_review,"1252 50th Street, Brooklyn, NY 11219",3056480028,,,"1252 50 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,154012|983482
stabili-95012819-8098-5fbf-be8c-bc37df51f17c,brooklyn-2024-p153-r7,ambiguous,manual_review,"1259 51st Street, Brooklyn, NY 11219",3056480053,,,"1259 51 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,154684|992631
stabili-66950f00-5de6-5a9f-a3ae-c16e3bf1db51,brooklyn-2024-p153-r17,ambiguous,manual_review,"984 52nd Street, Brooklyn, NY 11219",3056590042,,,"984 52 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,156068|949099
stabili-04f0e5b3-ce6a-59f7-9e83-5dddc66011f7,brooklyn-2024-p153-r52,ambiguous,manual_review,"1475 54th Street, Brooklyn, NY 11219",3056710042,,,"1479 54 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,139996|939706|1001358
stabili-f63595b4-b455-5b32-8032-1271b9199130,brooklyn-2024-p154-r20,ambiguous,manual_review,"1056 57th Street, Brooklyn, NY 11219",3056950031,,,"1056 57 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,159106|885043
stabili-33e8621a-c106-5f17-9214-540f6d700b64,brooklyn-2024-p154-r24,ambiguous,manual_review,"1064 57th Street, Brooklyn, NY 11219",3056950035,,,"1064 57 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,159110|885047
stabili-530a960c-ccd6-5632-aba7-5cdd02419c9b,brooklyn-2024-p154-r54,ambiguous,manual_review,"1422 60th Street, Brooklyn, NY 11219",3057200015,,,"1422 60 Street, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,161623|950277
stabili-a47cd315-b43e-5360-8094-d9078ad045de,brooklyn-2024-p156-r16,ambiguous,manual_review,"1305 Bay Ridge Avenue, Brooklyn, NY 11219",3057750001,,,"6825 13 Avenue, Brooklyn, NY 11219",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,138468|809968
stabili-7f9b8bf7-3a69-5ba9-aa79-81a326fd0a35,brooklyn-2024-p157-r20,ambiguous,manual_review,"807 44th Street, Brooklyn, NY 11220",3007330001,,,"4317 8 Avenue, Brooklyn, NY 11232",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,134308|999127|1018683
stabili-b0de36e9-d691-5e92-87dd-adbb99e575e2,brooklyn-2024-p157-r32,ambiguous,manual_review,"606 45th Street, Brooklyn, NY 11220",3007490005,,,"4513 6 Avenue, Brooklyn, NY 11220",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,132054|807378
stabili-cca01423-def3-52c2-b8ea-9c24c46324d8,brooklyn-2024-p160-r56,ambiguous,manual_review,"314 52nd Street, Brooklyn, NY 11220",3008060012,,,"314 52 Street, Brooklyn, NY 11220",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,155709|952350
stabili-a91ce2b6-72ad-5d7b-bb87-657de6975ddc,brooklyn-2024-p162-r4,ambiguous,manual_review,"374 55th Street, Brooklyn, NY 11220",3008300033,,,"364 55 Street, Brooklyn, NY 11220",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,158025|810035|810036
stabili-81d4e479-4e56-5332-ba5d-237c7f02ab98,brooklyn-2024-p164-r52,ambiguous,manual_review,"5223 5th Avenue, Brooklyn, NY 11220",3008080001,,,"5223 5 Avenue, Brooklyn, NY 11220",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,130686|130687
stabili-831fc9be-c24e-5dc0-b183-61f61a8812e4,brooklyn-2024-p166-r10,ambiguous,manual_review,"843 60th Street, Brooklyn, NY 11220",3057070059,,,"843 60 Street, Brooklyn, NY 11220",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,162264|971405
stabili-25cf17f5-9f00-5d8d-9b26-291dd1a65407,brooklyn-2024-p167-r28,ambiguous,manual_review,"375 64th Street, Brooklyn, NY 11220",3058080040,,,"6324 4 Avenue, Brooklyn, NY 11220",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,129406|996727
stabili-8f7e5f58-2a2a-50dd-8c88-9d6c44c2bd07,brooklyn-2024-p169-r8,ambiguous,manual_review,"5313 6th Avenue, Brooklyn, NY 11220",3008170005,,,"5301 6 Avenue, Brooklyn, NY 11220",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,132263|807380
stabili-03d0be30-9681-5e00-9830-bd091c4c9d0d,brooklyn-2024-p171-r41,ambiguous,manual_review,"18A Bleecker Street, Brooklyn, NY 11221",3033040007,,,"18A Bleecker Street, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,982013|993965
stabili-bd23bb78-573c-564e-9aaa-b90e2d3ad85c,brooklyn-2024-p171-r42,ambiguous,manual_review,"48 Bleecker Street, Brooklyn, NY 11221",3033050012,,,"48 Bleecker Street, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,210816|1004291
stabili-1173115a-5c21-58cd-8010-7146decd0d53,brooklyn-2024-p171-r53,ambiguous,manual_review,"142–148 Bleecker Street, Brooklyn, NY 11221",3033060018,,,"150 Bleecker Street, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,996509|997057|999803
stabili-eb4f2c8c-5693-5132-9b98-14cde2f2a9a3,brooklyn-2024-p172-r22,ambiguous,manual_review,"1207 Broadway, Brooklyn, NY 11221",3032730005,,,"1207 Broadway, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,213737|975936
stabili-b5369067-4171-5b3d-8da7-fb9e821cb787,brooklyn-2024-p172-r40,ambiguous,manual_review,"743 Bushwick Avenue, Brooklyn, NY 11221",3032260003,,,"743 Bushwick Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,216164|897610
stabili-5b285f6c-eb82-57ed-813b-29ade8136f62,brooklyn-2024-p172-r52,ambiguous,manual_review,"890–894 Bushwick Avenue, Brooklyn, NY 11221",3032730035,,,"890 Bushwick Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,216237|968130
stabili-be87eeee-3a5e-5d04-8c97-f992c2701a3b,brooklyn-2024-p172-r54,ambiguous,manual_review,"898 Bushwick Avenue, Brooklyn, NY 11221",3032730038,,,"898 Bushwick Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,216239|997785
stabili-f84e3b79-38b5-5b93-86a3-01badd3a0e64,brooklyn-2024-p173-r3,ambiguous,manual_review,"1001 Bushwick Avenue, Brooklyn, NY 11221",3033220001,,,"1001 Bushwick Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,215610|1008810
stabili-3fe7dfb0-2ac7-5157-98a0-6ad67578e319,brooklyn-2024-p173-r7,ambiguous,manual_review,"1140 Bushwick Avenue, Brooklyn, NY 11221",3033660041,,,"1140 Bushwick Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,215679|977039
stabili-8a4651d4-6036-5279-93b7-81294584c574,brooklyn-2024-p173-r13,ambiguous,manual_review,"15 Cedar Street, Brooklyn, NY 11221",3032260037,,,"17 Cedar Street, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,807912|971685
stabili-4e1792a3-e382-54f0-87f5-a5e75a34896d,brooklyn-2024-p173-r57,ambiguous,manual_review,"867–869 Dekalb Avenue, Brooklyn, NY 11221",3017770058,,,"867 Dekalb Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,230437|230438|974817
stabili-3f4cc6f9-b5ab-50d8-a368-ec3d59a359f8,brooklyn-2024-p174-r19,ambiguous,manual_review,"1141–1145 Dekalb Avenue, Brooklyn, NY 11221",3032300002,,,"1143 Dekalb Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,229883|939110
stabili-ea6a5f36-b43c-5d66-bd7e-845d9f665a0d,brooklyn-2024-p174-r28,ambiguous,manual_review,"1342 Dekalb Avenue, Brooklyn, NY 11221",3032450015,,,"1342 Dekalb Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,229962|886876
stabili-c27c908c-acd1-5ba8-911e-68297ee08034,brooklyn-2024-p174-r29,ambiguous,manual_review,"1345 Dekalb Avenue, Brooklyn, NY 11221",3032340054,,,"1345 Dekalb Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,823364|823412
stabili-b1f1d9f2-1b8f-5581-9df6-c4da21ca62fd,brooklyn-2024-p174-r48,ambiguous,manual_review,"263 Evergreen Avenue, Brooklyn, NY 11221",3032540007,,,"263 Evergreen Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,290668|950623
stabili-e51ec906-5637-58cf-b5f5-cb5140549ad8,brooklyn-2024-p174-r53,ambiguous,manual_review,"334 Evergreen Avenue, Brooklyn, NY 11221",3032640030,,,"334 Evergreen Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,290722|998965
stabili-d99c77ff-a13d-5ff6-a4ba-e9a00ccabf69,brooklyn-2024-p175-r2,ambiguous,manual_review,"491–493 Evergreen Avenue, Brooklyn, NY 11221",3033680007,,,"491 Evergreen Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,290786|1012841
stabili-c1e04d28-0ba6-5ee0-9ed7-b69b47627011,brooklyn-2024-p175-r4,ambiguous,manual_review,"522 Evergreen Avenue, Brooklyn, NY 11221",3033490032,,,"522 Evergreen Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,290804|996493
stabili-a48cbe52-22a4-538e-86ce-56c36a85c289,brooklyn-2024-p175-r27,ambiguous,manual_review,"650–660 Gates Avenue, Brooklyn, NY 11221",3016340001,,,"311 Marcus Garvey Blvd, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,808397|808399|948060|948062
stabili-5bf637ad-8460-5ca4-9008-44e09af96b0f,brooklyn-2024-p175-r29,ambiguous,manual_review,"690–700 Gates Avenue, Brooklyn, NY 11221",3016340001,,,"311 Marcus Garvey Blvd, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,808397|808399|948060|948062
stabili-dad0b2ce-979b-5d17-89a8-15235c2b1f20,brooklyn-2024-p175-r48,ambiguous,manual_review,"1183 Gates Avenue, Brooklyn, NY 11221",3033310021,,,"1183 Gates Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,299070|988276
stabili-3d77af69-cc76-50eb-924f-40462b93f516,brooklyn-2024-p176-r1,ambiguous,manual_review,"18 Goodwin Place, Brooklyn, NY 11221",3032930018,,,"18 Goodwin Place, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,301656|901819
stabili-74ba2b10-25bd-5c4e-bf2a-c126597b31d9,brooklyn-2024-p176-r2,ambiguous,manual_review,"20 Goodwin Place, Brooklyn, NY 11221",3032930018,,,"18 Goodwin Place, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,301656|901819
stabili-e03fb5a2-aaa0-5f0a-9d5d-5c02eec6d299,brooklyn-2024-p176-r16,ambiguous,manual_review,"735 Greene Avenue, Brooklyn, NY 11221",3016140076,,,"735 Greene Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,304446|972162
stabili-a7f9aa39-1ff7-59d3-b1f0-7ea0f8fdce56,brooklyn-2024-p176-r39,ambiguous,manual_review,"974 Greene Avenue, Brooklyn, NY 11221",3016220030,,,"974 Greene Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,304691|866896|970123
stabili-9cd59b40-43de-550f-a555-9b9242c02544,brooklyn-2024-p176-r56,ambiguous,manual_review,"1173 Greene Avenue, Brooklyn, NY 11221",3032850072,,,"1173 Greene Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,303795|977295
stabili-a5a15a16-dd19-59bf-9584-f39792c5ccd6,brooklyn-2024-p176-r57,ambiguous,manual_review,"1199 Greene Avenue, Brooklyn, NY 11221",3032850059,,,"1199 Greene Avenue, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,303821|895302
stabili-ec81b06e-3a8e-5a47-96a4-c5e4e0022b5e,brooklyn-2024-p177-r4,ambiguous,manual_review,"42 Grove Street, Brooklyn, NY 11221",3033210019,,,"42 Grove Street, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,305060|1009767
stabili-f8f4ea2b-9419-5a88-b843-af218ecd6de2,brooklyn-2024-p177-r10,ambiguous,manual_review,"103 Grove Street, Brooklyn, NY 11221",3033140075,,,"103 Grove Street, Brooklyn, NY 11221",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,304936|997265
